,Name,Class,Average_Photon_Flux_(ph/cm2/s)_(0.2-5_MeV),Photon_Fluence_(ph/cm2)_(0.2-5_MeV),Source_Counts(ph)_(0.2-5_MeV),Background_Counts,Duration_(s),Start_Time_(MJD),Coverage,MDP99_(%),Asymmetry,Average_Flux_of_Entire_Source_(0.2-5_MeV)
26,4FGL J0009.3+5030,BLL,6.611981175571745e-07,12.396671266455954,149.25085380573987,4687200.0,18748800.0,60573.50001157408,0.03526734926052332,20743.539853409115,0.0,3.176770229028699e-07
27,4FGL J0010.6+2043,FSRQ,0.00021310427048285433,19526.14761238659,264793.61039629026,22906800.0,91627200.0,56594.00001157408,0.19104665825977302,25.99599758065413,0.0,0.00017092520824645493
28,4FGL J0010.6+2043,FSRQ,0.00026992749157858366,33466.690115879115,453840.9664677497,30996000.0,123984000.0,58036.00001157408,0.25851197982345525,17.67020422368955,0.0,0.00017092520824645493
29,4FGL J0010.6+2043,FSRQ,0.00021889291462774156,1456.250782435439,19748.181258185807,1663200.0,6652800.0,59873.50001157408,0.013871374527112233,93.93864787070572,-0.9090909090909091,0.00017092520824645493
30,4FGL J0010.6-3025,FSRQ,1.0584588723994019e-06,52.1727079712134,585.5203414599237,12322800.0,49291200.0,55477.50001157408,0.0930365296803653,8573.518070321965,0.0,6.248601590615976e-07
31,4FGL J0010.6-3025,FSRQ,6.848686975492131e-07,20.503325119749324,230.10333164618075,7484400.0,29937600.0,56247.50001157408,0.05650684931506849,17001.93304843768,0.9494949494949495,6.248601590615976e-07
32,4FGL J0010.6-3025,FSRQ,6.535558151493711e-07,89.72641643953109,1006.9755631744658,34322400.0,137289600.0,58288.00001157408,0.2591324200913242,8319.78878471136,-0.9911894273127754,6.248601590615976e-07
33,4FGL J0011.4+0057,FSRQ,5.110988166070497e-06,47.91244746401127,589.5475855287577,2343600.0,9374400.0,54812.50001157408,0.018065268065268064,3713.7574409545423,0.0,2.478521369690813e-06
34,4FGL J0011.4+0057,FSRQ,3.0160255633604503e-06,511.6578791320723,6295.7891576224665,42411600.0,169646400.0,55579.00001157408,0.3269230769230769,1479.3141879647867,0.9536541889483066,2.478521369690813e-06
35,4FGL J0011.4+0057,FSRQ,nan,nan,,831600.0,3326400.0,57556.50001157408,0.00641025641025641,,0.0,2.478521369690813e-06
36,4FGL J0011.4+0057,FSRQ,nan,nan,,151200.0,604800.0,58557.50001157408,0.0011655011655011655,,0.0,2.478521369690813e-06
37,4FGL J0011.4+0057,FSRQ,2.7574609271330957e-06,260.16312952189503,3201.2254220251793,23587200.0,94348800.0,59597.00001157408,0.18181818181818182,2169.638826214487,-0.8846153846153846,2.478521369690813e-06
38,4FGL J0014.1+1910,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
39,4FGL J0014.3-0500,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
40,4FGL J0014.9+3212,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
41,4FGL J0016.2-0016,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
42,4FGL J0017.0-0649,BCU,7.217216152805906e-06,831.5272287158408,10826.374259614906,28803600.0,115214400.0,56233.50001157408,0.2199769053117783,709.0191909405858,0.0,6.009617321163197e-06
43,4FGL J0017.0-0649,BCU,7.935771254080877e-06,251.976608859576,3280.7020359337007,7938000.0,31752000.0,58025.50001157408,0.06062355658198614,1228.3284842858573,0.0,6.009617321163197e-06
44,4FGL J0017.0-0649,BCU,nan,nan,,5896800.0,23587200.0,58484.00001157408,0.04503464203233257,,0.0,6.009617321163197e-06
45,4FGL J0017.5-0514,FSRQ,4.042004619945859e-06,55.00359886822325,662.7402375631041,3402000.0,13608000.0,54683.00001157408,0.025597269624573378,3980.1748496007617,0.8,2.8163183621970202e-06
46,4FGL J0017.5-0514,FSRQ,3.4707950998289526e-06,87.11418036962685,1049.6417285639795,6274800.0,25099200.0,56097.00001157408,0.047212741751990896,3412.9601287377354,0.0,2.8163183621970202e-06
47,4FGL J0017.5-0514,FSRQ,3.962335962166554e-06,9.585683159673327,115.49822311930039,604800.0,2419200.0,56429.50001157408,0.004550625711035267,9629.596514500494,-0.5,2.8163183621970202e-06
48,4FGL J0017.5-0514,FSRQ,5.086441292052603e-06,84.59769156941888,1019.3204692356519,4158000.0,16632000.0,56660.50001157408,0.03128555176336746,2861.0191248726032,0.0,2.8163183621970202e-06
49,4FGL J0017.5-0514,FSRQ,3.1874885657477873e-06,308.4468935302819,3716.4871335711523,24192000.0,96768000.0,58550.50001157408,0.1820250284414107,1892.6601901661786,0.95,2.8163183621970202e-06
50,4FGL J0017.5-0514,FSRQ,3.872118840987898e-06,11.709287375147404,141.08560269468273,756000.0,3024000.0,59747.50001157408,0.005688282138794084,8813.628848868013,0.0,2.8163183621970202e-06
51,4FGL J0017.5-0514,FSRQ,4.731386799591716e-06,30.046198732127234,362.02767264929463,1587600.0,6350400.0,59908.50001157408,0.011945392491467578,4977.535036039601,-0.6190476190476191,2.8163183621970202e-06
52,4FGL J0019.2-5640,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
53,4FGL J0019.6+7327,FSRQ,7.336334991436699e-06,740.9815722710929,9093.88931103094,25250400.0,101001600.0,56275.50001157408,0.1928406466512702,790.3122178929975,0.9940119760479041,6.0369734357165935e-06
54,4FGL J0021.5-2552,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
55,4FGL J0021.9-5140,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
56,4FGL J0022.5+0608,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
57,4FGL J0023.7-6820,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
58,4FGL J0023.7+4457,FSRQ,nan,nan,,1436400.0,5745600.0,57756.00001157408,0.010957324106113034,,0.0,6.342337576356014e-07
59,4FGL J0023.7+4457,FSRQ,7.400630460441611e-07,25.73643248923175,295.1744563331834,8694000.0,34776000.0,57829.50001157408,0.06632064590542099,14284.80958760799,0.0,6.342337576356014e-07
60,4FGL J0024.7+0349,FSRQ,5.1286448046123514e-05,7552.893660014955,101271.13872448614,36817200.0,147268800.0,55085.50001157408,0.2808535178777393,85.79701887690962,0.0,4.810480937594323e-05
61,4FGL J0024.7+0349,FSRQ,6.161709207022189e-05,9465.56839015383,126916.77292110605,38404800.0,153619200.0,56856.50001157408,0.29296424452133796,69.94009151854996,0.952755905511811,4.810480937594323e-05
62,4FGL J0024.7+0349,FSRQ,6.911173897596554e-05,5872.728552439286,78743.05328484555,21243600.0,84974400.0,58911.00001157408,0.16205305651672433,83.85737239179556,-0.9110320284697508,4.810480937594323e-05
63,4FGL J0024.7+0349,FSRQ,4.8154091246287266e-05,2723.0560750680493,36511.43547706525,14137200.0,56548800.0,60111.50001157408,0.10784313725490197,147.4514076323408,0.9411764705882353,4.810480937594323e-05
64,4FGL J0025.7-4801,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
65,4FGL J0029.0-7044,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
66,4FGL J0030.2-1647,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
67,4FGL J0030.3-4224,FSRQ,1.5513195578506497e-05,65.6766648011651,845.7624057176567,1058400.0,4233600.0,55257.00001157408,0.007954545454545454,1740.1473653585192,0.0,7.858071792454528e-06
68,4FGL J0030.3-4224,FSRQ,8.462079650621437e-06,547.6116376784554,7051.961872365054,16178400.0,64713600.0,56849.50001157408,0.1215909090909091,815.8090100334558,0.0,7.858071792454528e-06
69,4FGL J0030.3-4224,FSRQ,1.5580132443820688e-05,37.69145640809101,485.3781315360539,604800.0,2419200.0,57619.50001157408,0.004545454545454545,2292.1124670640547,0.0,7.858071792454528e-06
70,4FGL J0030.3-4224,FSRQ,8.68351949600352e-06,417.5175109990428,5376.652660436775,12020400.0,48081600.0,58907.50001157408,0.0903409090909091,922.3178695070089,0.5974842767295597,7.858071792454528e-06
71,4FGL J0030.3-4224,FSRQ,1.0592246009799986e-05,570.1509444187058,7342.215623062579,13456800.0,53827200.0,59845.50001157408,0.10113636363636364,714.6579809440965,-0.9775280898876404,7.858071792454528e-06
72,4FGL J0030.6-0212,BCU,2.1209106727891447e-06,67.98451906985235,803.5613319809697,8013600.0,32054400.0,55988.50001157408,0.06162790697674419,5037.935594745349,-0.8490566037735849,1.7283372294673952e-06
73,4FGL J0030.6-0212,BCU,3.061101979041179e-06,3.70270895384821,43.76516565241905,302400.0,1209600.0,56548.50001157408,0.002325581395348837,17969.242880587397,0.0,1.7283372294673952e-06
74,4FGL J0030.6-0212,BCU,3.224906767217295e-06,3.9008472256260402,46.10711431609364,302400.0,1209600.0,56604.50001157408,0.002325581395348837,17056.585470441256,0.0,1.7283372294673952e-06
75,4FGL J0030.6-0212,BCU,2.1610765704075057e-06,117.63171988042136,1390.3797923936536,13608000.0,54432000.0,56653.50001157408,0.10465116279069768,3794.2149088305605,0.35555555555555557,1.7283372294673952e-06
76,4FGL J0030.6-0212,BCU,1.9357728345562682e-06,128.78309513735942,1522.1864754074402,16632000.0,66528000.0,57367.50001157408,0.12790697674418605,3831.4246538755788,-0.9636363636363636,1.7283372294673952e-06
77,4FGL J0030.6-0212,BCU,2.1155388392945454e-06,41.58303142517359,491.5018386095582,4914000.0,19656000.0,58382.50001157408,0.0377906976744186,6449.858468969483,0.0,1.7283372294673952e-06
78,4FGL J0030.6-0212,BCU,2.6461298489950166e-06,19.204551992066232,226.9933742266604,1814400.0,7257600.0,58683.50001157408,0.013953488372093023,8486.26404174651,0.0,1.7283372294673952e-06
79,4FGL J0030.6-0212,BCU,nan,nan,,302400.0,1209600.0,58816.50001157408,0.002325581395348837,,0.0,1.7283372294673952e-06
80,4FGL J0030.6-0212,BCU,1.8228401584223473e-06,7.71717609469685,91.2152411553386,1058400.0,4233600.0,58991.50001157408,0.00813953488372093,16129.178781646357,-0.5714285714285714,1.7283372294673952e-06
81,4FGL J0030.6-0212,BCU,2.440896099809357e-06,16.23879357281169,191.93879388519602,1663200.0,6652800.0,59131.50001157408,0.012790697674418604,9608.831379960253,0.0,1.7283372294673952e-06
82,4FGL J0030.6-0212,BCU,3.0572993678870903e-06,16.64149191928301,196.69859544155543,1360800.0,5443200.0,59285.50001157408,0.010465116279069767,8481.31736572562,0.0,1.7283372294673952e-06
83,4FGL J0030.6-0212,BCU,3.122528774607223e-06,3.777010805764897,44.64339640129703,302400.0,1209600.0,59383.50001157408,0.002325581395348837,17615.775154147803,0.0,1.7283372294673952e-06
84,4FGL J0030.6-0212,BCU,2.6027045171295773e-06,30.695255993219384,362.81084471694237,2948400.0,11793600.0,59691.50001157408,0.022674418604651164,6768.239182290235,0.0,1.7283372294673952e-06
85,4FGL J0032.3-5522,BCU,1.305831589805085e-07,3.5934396020892247,36.539673231287644,6879600.0,27518400.0,55197.50001157408,0.054819277108433734,102648.85881070064,-0.23076923076923078,9.237251922610734e-08
86,4FGL J0033.5-1921,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
87,4FGL J0033.9+3858,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
88,4FGL J0034.0-4116,BCU,2.4968156568859076e-05,2099.0030119055896,27690.50727678778,21016800.0,84067200.0,59051.00001157408,0.16087962962962962,236.9050581872991,0.24820143884892087,2.3022954579322527e-05
89,4FGL J0035.2+1514,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
90,4FGL J0035.8+6131,BCU,1.3600278435815586e-05,1213.2536387022367,15000.158826355992,22302000.0,89208000.0,56307.00001157408,0.16993087557603687,450.35821403170075,0.0,1.1777943786797841e-05
91,4FGL J0035.8+6131,BCU,2.8089093483518454e-05,3040.902789250921,37596.44591963807,27064800.0,108259200.0,59397.50001157408,0.20622119815668202,198.01272129532742,0.8603351955307262,1.1777943786797841e-05
92,4FGL J0035.9+5950,BLL,3.887598530645722e-06,11.756097956672663,135.78624480822447,756000.0,3024000.0,60216.50001157408,0.0056753688989784334,9157.568076309117,0.0,8.915600764665183e-08
93,4FGL J0035.9+5950,BLL,nan,nan,,2872800.0,11491200.0,60587.50001157408,0.021566401816118047,,0.0,8.915600764665183e-08
94,4FGL J0036.9+1832,BCU,nan,nan,,302400.0,1209600.0,56261.50001157408,0.0023121387283236996,,0.0,5.806241982258498e-06
95,4FGL J0037.8+1239,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
96,4FGL J0038.2-2459,FSRQ,2.8383485346550683e-06,20.599598325112623,247.63087518620415,1814400.0,7257600.0,58046.50001157408,0.013636363636363636,7779.064956469004,-0.5833333333333334,1.9524473940028955e-06
97,4FGL J0038.2-2459,FSRQ,4.610574938235874e-06,4.182713583967585,50.28103019797377,226800.0,907200.0,58169.00001157408,0.0017045454545454545,13545.702434376177,0.0,1.9524473940028955e-06
98,4FGL J0038.2-2459,FSRQ,3.4217303971825774e-06,43.45871342853648,522.4237420035273,3175200.0,12700800.0,58277.50001157408,0.023863636363636365,4877.916925152939,-0.5714285714285714,1.9524473940028955e-06
99,4FGL J0038.2-2459,FSRQ,3.4667300108109434e-06,9.435052397423064,113.42018643894085,680400.0,2721600.0,58617.00001157408,0.005113636363636364,10400.734918262213,0.0,1.9524473940028955e-06
100,4FGL J0038.2-2459,FSRQ,3.835274332482361e-06,34.79360874427998,418.25921303178177,2268000.0,9072000.0,58809.50001157408,0.017045454545454544,5149.346169878122,0.4666666666666667,1.9524473940028955e-06
101,4FGL J0038.2-2459,FSRQ,2.7012337901496437e-06,65.34824785130017,785.5611333729236,6048000.0,24192000.0,59040.50001157408,0.045454545454545456,4477.031433526916,-0.55,1.9524473940028955e-06
102,4FGL J0038.2-2459,FSRQ,3.441967653590865e-06,30.18467953493045,362.8545805836273,2192400.0,8769600.0,59362.50001157408,0.016477272727272726,5835.784691264447,-0.9310344827586207,1.9524473940028955e-06
103,4FGL J0038.2-2459,FSRQ,3.213764305707353e-06,21.380531173009878,257.01858661311593,1663200.0,6652800.0,59691.50001157408,0.0125,7175.915207928618,0.36363636363636365,1.9524473940028955e-06
104,4FGL J0038.2-2459,FSRQ,3.598712117821512e-06,10.882505444292253,130.82023760159842,756000.0,3024000.0,60237.50001157408,0.005681818181818182,9505.163116406751,0.0,1.9524473940028955e-06
105,4FGL J0038.2-2459,FSRQ,3.941865596048991e-06,25.032423281149512,300.918531871843,1587600.0,6350400.0,60325.00001157408,0.011931818181818182,5988.2345564621655,0.0,1.9524473940028955e-06
106,4FGL J0038.2-2459,FSRQ,2.7763169443601013e-06,20.988956099362365,252.31140365459063,1890000.0,7560000.0,60556.00001157408,0.014204545454545454,7792.181264505436,-0.84,1.9524473940028955e-06
107,4FGL J0038.2-2459,FSRQ,nan,nan,,226800.0,907200.0,60657.50001157408,0.0017045454545454545,,0.0,1.9524473940028955e-06
108,4FGL J0038.2-2459,FSRQ,4.108243040038072e-06,37.269980859225385,448.02805533794816,2268000.0,9072000.0,60720.50001157408,0.017045454545454544,4807.2337949044595,-0.26666666666666666,1.9524473940028955e-06
109,4FGL J0039.1+4330,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
110,4FGL J0043.8+3425,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
111,4FGL J0044.2-8424,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
112,4FGL J0045.1-3706,FSRQ,4.496107268378513e-05,1658.739862308348,22215.80253862231,9223200.0,36892800.0,54795.00001157408,0.0778061224489796,195.72092282219992,0.8934426229508197,4.357522213994159e-05
113,4FGL J0045.1-3706,FSRQ,4.5272728195038146e-05,4175.594266884758,55924.488114382184,23058000.0,92232000.0,57269.50001157408,0.19451530612244897,122.93367506217237,0.0,4.357522213994159e-05
114,4FGL J0045.3+2128,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
115,4FGL J0045.7+1217,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
116,4FGL J0047.0+5657,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
117,4FGL J0047.9+3947,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
118,4FGL J0049.7+0237,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
119,4FGL J0050.0-5736,FSRQ,2.2127584042471758e-05,1626.0056837097607,21507.552627344354,18370800.0,73483200.0,57164.50001157408,0.14160839160839161,285.14328819413294,0.0,1.9402716892447405e-05
120,4FGL J0050.0-5736,FSRQ,2.7668155117205305e-05,267.7392034381723,3541.448265550844,2419200.0,9676800.0,58837.50001157408,0.018648018648018648,628.5049033319785,0.8125,1.9402716892447405e-05
121,4FGL J0050.0-5736,FSRQ,3.186735228340794e-05,472.1976791946255,6245.867734371998,3704400.0,14817600.0,59698.50001157408,0.028554778554778556,441.0298744076262,-0.8775510204081632,1.9402716892447405e-05
122,4FGL J0050.0-5736,FSRQ,2.225415286494494e-05,625.8579918514196,8278.368170446793,7030800.0,28123200.0,60104.50001157408,0.05419580419580419,458.2993068779331,0.0,1.9402716892447405e-05
123,4FGL J0050.0-5736,FSRQ,2.334066435537684e-05,599.9484365906063,7935.656500428735,6426000.0,25704000.0,60444.00001157408,0.049533799533799536,457.079278617363,0.9411764705882353,1.9402716892447405e-05
124,4FGL J0050.4-0452,FSRQ,1.5580205551557781e-06,242.63988917774026,2928.1648340730176,38934000.0,155736000.0,54725.00001157408,0.2963176064441887,3047.343139540165,0.9883495145631068,1.4862308244158047e-06
125,4FGL J0050.4-0452,FSRQ,3.1825287546179384e-06,3.849586781585858,46.45660150007251,302400.0,1209600.0,56534.50001157408,0.0023014959723820483,16928.280698714356,0.0,1.4862308244158047e-06
126,4FGL J0050.4-0452,FSRQ,1.7566484943989406e-06,109.42936396948537,1320.5875442668964,15573600.0,62294400.0,56562.50001157408,0.11852704257767549,4273.480840925304,-0.970873786407767,1.4862308244158047e-06
127,4FGL J0050.4-0452,FSRQ,1.8811781274646243e-06,107.51610222586216,1297.4984068005053,14288400.0,57153600.0,57703.50001157408,0.10874568469505179,4166.205825288289,0.0,1.4862308244158047e-06
128,4FGL J0050.7-0929,BLL,nan,nan,,151200.0,604800.0,54756.50001157408,0.0011363636363636363,,0.0,7.401042946275374e-07
129,4FGL J0050.7-0929,BLL,7.963138314037827e-07,34.19435297154355,421.6483551222953,10735200.0,42940800.0,55050.50001157408,0.08068181818181819,11112.178926244012,0.9859154929577465,7.401042946275374e-07
130,4FGL J0050.7-0929,BLL,1.1627840378458853e-06,2.813007144356766,34.68700917816355,604800.0,2419200.0,55897.50001157408,0.004545454545454545,32061.772423047416,0.0,7.401042946275374e-07
131,4FGL J0050.7-0929,BLL,8.671581509158658e-07,20.191604112445752,248.98136450712926,5821200.0,23284800.0,56216.00001157408,0.04375,13857.495384460299,0.0,7.401042946275374e-07
132,4FGL J0050.7-0929,BLL,8.161813418277709e-07,15.30242074166051,188.6931605484679,4687200.0,18748800.0,56709.50001157408,0.035227272727272725,16407.611441012585,0.0,7.401042946275374e-07
133,4FGL J0050.7-0929,BLL,7.928057787680302e-07,64.73100622485214,798.1938515647223,20412000.0,81648000.0,57010.50001157408,0.1534090909090909,8094.293173089734,0.0,7.401042946275374e-07
134,4FGL J0050.7-0929,BLL,8.054565132545448e-07,11.691362381192368,144.16543343489727,3628800.0,14515200.0,58543.50001157408,0.02727272727272727,18895.789340363815,0.0,7.401042946275374e-07
135,4FGL J0050.7-0929,BLL,2.956675772257366e-06,5.364592521183765,66.15044344722381,453600.0,1814400.0,59100.00001157408,0.003409090909090909,14560.338303200095,0.0,7.401042946275374e-07
136,4FGL J0050.7-0929,BLL,1.6104127429604838e-06,2.921932880827502,36.030165390289916,453600.0,1814400.0,59250.50001157408,0.003409090909090909,26731.513734251206,0.0,7.401042946275374e-07
137,4FGL J0050.7-0929,BLL,1.2727213476519017e-06,1.5394837421197403,18.983274464719386,302400.0,1209600.0,59292.50001157408,0.0022727272727272726,41425.65987050668,0.0,7.401042946275374e-07
138,4FGL J0050.7-0929,BLL,1.0408178515403152e-06,50.98841756553819,628.7348795483713,12247200.0,48988800.0,60209.50001157408,0.09204545454545454,7959.724495469868,0.4567901234567901,7.401042946275374e-07
139,4FGL J0051.1-0648,FSRQ,3.736172325351947e-07,5.423128853694858,57.78509884523316,3628800.0,14515200.0,54683.00001157408,0.02768166089965398,47141.69038846044,-0.7083333333333334,2.840795099212414e-07
140,4FGL J0051.1-0648,FSRQ,3.118366620347165e-07,12.730419890905267,135.64652280686428,10206000.0,40824000.0,54889.50001157408,0.07785467128027682,33678.910987462004,0.0,2.840795099212414e-07
141,4FGL J0051.1-0648,FSRQ,3.9857053345664677e-07,3.9774150674705693,42.380575682931884,2494800.0,9979200.0,56226.50001157408,0.01903114186851211,53295.524695845714,0.0,2.840795099212414e-07
142,4FGL J0051.1-0648,FSRQ,3.3508458463555117e-07,11.652901515285928,124.16523450955654,8694000.0,34776000.0,57658.00001157408,0.06632064590542099,33958.53479233187,-0.48695652173913045,2.840795099212414e-07
143,4FGL J0051.2-6242,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
144,4FGL J0051.5-4220,FSRQ,6.751155190941482e-07,29.19415541529207,305.4501545743999,10810800.0,43243200.0,58417.50001157408,0.08180778032036613,15393.26478637577,0.8951048951048951,5.647294869491977e-07
145,4FGL J0055.1-1219,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
146,4FGL J0056.3-0935,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
147,4FGL J0056.4-2118,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
148,4FGL J0056.6-5317,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
149,4FGL J0058.0-0539,FSRQ,nan,nan,,226800.0,907200.0,59968.00001157408,0.001736111111111111,,0.0,3.8777901120110285e-05
150,4FGL J0058.0-3233,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
151,4FGL J0058.4+3315,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333
